Order_ID,Customer_ID,Product_ID,Seller_ID,Quantity,Order_Date,Shipping_Cost,Discount_Amount,Payment_Method,Total_Amount,Delivery_Status,Review_Rating
ORD_6360,CUST_1051,PROD_3689,SELL_950,1,2023-02-16,40.72,177.03,Credit Card,570.77,Pending,3
ORD_6361,CUST_3419,PROD_1254,SELL_351,1,2023-02-16,38.07,125.88,Net Banking,1160.19,Delivered,4
ORD_6362,CUST_664,PROD_4645,SELL_263,5,2023-02-16,28.98,128.63,Credit Card,388.2,Delivered,4
ORD_6363,CUST_3608,PROD_6021,SELL_349,5,2023-02-16,45.94,160.19,Credit Card,7798.15,Cancelled,3
ORD_6364,CUST_258,PROD_6124,SELL_907,4,2023-02-16,46.72,169.52,Debit Card,5160.4,Pending,3
ORD_6365,CUST_3616,PROD_7857,SELL_556,2,2023-02-16,28.43,18.5,Credit Card,3935.25,Cancelled,1
ORD_6366,CUST_1862,PROD_4939,SELL_829,5,2023-02-16,39.81,123.51,Credit Card,7847.95,Cancelled,5
ORD_6367,CUST_1940,PROD_201,SELL_795,4,2023-02-16,22.95,56.96,Debit Card,4873.67,Pending,3
ORD_6368,CUST_1470,PROD_1170,SELL_893,5,2023-02-16,26.48,145.15,Credit Card,5699.43,Delivered,1
ORD_6369,CUST_2973,PROD_1061,SELL_410,3,2023-02-16,22.28,125.25,Net Banking,4972.43,Delivered,2
ORD_6370,CUST_3540,PROD_9617,SELL_508,4,2023-02-16,15.98,136.0,Credit Card,1083.22,Pending,2
ORD_6371,CUST_1458,PROD_3165,SELL_212,2,2023-02-16,42.88,72.31,Debit Card,1785.25,Pending,4
ORD_6372,CUST_420,PROD_1605,SELL_343,1,2023-02-16,44.21,60.43,UPI,416.94,Delivered,2
ORD_6373,CUST_556,PROD_7253,SELL_649,3,2023-02-16,46.33,54.97,Cash on Delivery,1925.13,Delivered,3
ORD_6374,CUST_4436,PROD_2699,SELL_916,4,2023-02-16,7.77,125.83,Net Banking,2569.42,Delivered,4
ORD_6375,CUST_1506,PROD_41,SELL_726,3,2023-02-16,49.89,88.77,Cash on Delivery,4943.01,Pending,1
ORD_6376,CUST_3112,PROD_1699,SELL_682,3,2023-02-16,29.02,135.98,Cash on Delivery,-11.98,Cancelled,2
ORD_6377,CUST_1334,PROD_653,SELL_778,1,2023-02-16,5.41,181.04,UPI,47.99,Cancelled,2
ORD_6378,CUST_3495,PROD_4117,SELL_477,1,2023-02-16,32.84,149.79,Cash on Delivery,1341.23,Cancelled,2
ORD_6379,CUST_1278,PROD_3676,SELL_212,4,2023-02-16,49.07,115.24,Net Banking,7746.15,Delivered,4
ORD_6380,CUST_4082,PROD_1962,SELL_881,3,2023-02-16,44.58,1.97,Debit Card,5109.76,Delivered,2
ORD_6381,CUST_4351,PROD_6863,SELL_877,5,2023-02-16,45.88,126.78,Credit Card,4388.3,Pending,1
ORD_6382,CUST_3501,PROD_673,SELL_52,4,2023-02-16,9.85,52.4,Debit Card,5210.53,Cancelled,4
ORD_6383,CUST_3978,PROD_1936,SELL_973,5,2023-02-16,25.32,174.36,Cash on Delivery,3057.16,Pending,4
ORD_6384,CUST_2128,PROD_4746,SELL_782,5,2023-02-16,39.86,125.26,UPI,6178.9,Pending,1
ORD_6385,CUST_2907,PROD_8298,SELL_444,4,2023-02-16,42.33,166.07,UPI,2199.26,Delivered,5
ORD_6386,CUST_3122,PROD_8020,SELL_11,4,2023-02-16,45.82,176.72,UPI,2277.74,Cancelled,5
ORD_6387,CUST_992,PROD_5085,SELL_891,3,2023-02-16,23.4,109.51,Debit Card,1903.04,Pending,2
ORD_6388,CUST_1898,PROD_4325,SELL_76,1,2023-02-16,8.24,199.62,Credit Card,1519.32,Cancelled,1
ORD_6389,CUST_1679,PROD_7124,SELL_909,3,2023-02-16,43.5,1.88,Cash on Delivery,4292.38,Delivered,2
ORD_6390,CUST_4460,PROD_792,SELL_613,1,2023-02-16,15.88,104.14,Net Banking,620.9,Delivered,5
ORD_6391,CUST_327,PROD_1824,SELL_943,4,2023-02-16,18.55,143.9,Debit Card,7336.73,Cancelled,1
ORD_6392,CUST_2562,PROD_5648,SELL_113,1,2023-02-16,2.54,114.73,UPI,1468.33,Delivered,1
ORD_6393,CUST_4166,PROD_3689,SELL_987,4,2023-02-16,19.54,0.69,Cash on Delivery,2927.89,Cancelled,1
ORD_6394,CUST_4283,PROD_9898,SELL_434,5,2023-02-16,23.36,95.38,Cash on Delivery,8761.68,Pending,4
ORD_6395,CUST_4297,PROD_5702,SELL_883,1,2023-02-16,34.3,115.55,UPI,408.9,Cancelled,3
ORD_6396,CUST_3589,PROD_7093,SELL_420,1,2023-02-16,17.83,0.29,Credit Card,127.52,Cancelled,4
ORD_6397,CUST_3152,PROD_2016,SELL_679,3,2023-02-16,4.64,30.18,Cash on Delivery,5549.33,Delivered,3
ORD_6398,CUST_4222,PROD_6057,SELL_780,2,2023-02-16,28.94,146.86,Cash on Delivery,918.48,Delivered,2
ORD_6399,CUST_2329,PROD_8617,SELL_611,4,2023-02-16,47.63,160.27,Net Banking,990.92,Cancelled,1
ORD_6400,CUST_244,PROD_4519,SELL_221,1,2023-02-16,34.5,83.87,Net Banking,223.89,Pending,3
ORD_6401,CUST_260,PROD_5091,SELL_644,2,2023-02-16,25.5,135.41,Credit Card,1594.37,Pending,1
ORD_6402,CUST_4843,PROD_7924,SELL_558,1,2023-02-16,44.89,122.88,UPI,1427.77,Delivered,3
ORD_6403,CUST_2631,PROD_1198,SELL_785,2,2023-02-16,41.67,115.92,Net Banking,1387.43,Pending,4
ORD_6404,CUST_1890,PROD_9593,SELL_504,5,2023-02-16,27.07,69.01,Net Banking,4170.61,Cancelled,1
ORD_6405,CUST_2913,PROD_5785,SELL_554,4,2023-02-16,48.38,78.38,Cash on Delivery,5084.64,Delivered,3
ORD_6406,CUST_2636,PROD_9110,SELL_436,3,2023-02-16,49.78,195.64,Net Banking,4467.75,Cancelled,2
ORD_6407,CUST_4355,PROD_9981,SELL_421,4,2023-02-16,7.49,146.85,Credit Card,337.52,Pending,3
ORD_6408,CUST_3213,PROD_4712,SELL_241,3,2023-02-16,10.45,46.45,Net Banking,474.87,Cancelled,5
ORD_6409,CUST_4358,PROD_7176,SELL_387,4,2023-02-16,3.0,12.24,Cash on Delivery,5821.28,Cancelled,4
ORD_6410,CUST_4934,PROD_8797,SELL_29,2,2023-02-16,5.22,14.66,Debit Card,3168.6,Cancelled,5
ORD_6411,CUST_363,PROD_2049,SELL_367,3,2023-02-16,48.64,138.86,Debit Card,742.67,Pending,1
ORD_6412,CUST_2590,PROD_3605,SELL_186,5,2023-02-16,36.82,60.51,Net Banking,9974.76,Pending,3
ORD_6413,CUST_1246,PROD_1771,SELL_632,5,2023-02-16,49.87,112.17,Net Banking,1930.3,Delivered,3
ORD_6414,CUST_3356,PROD_7078,SELL_117,2,2023-02-16,7.78,45.08,Debit Card,523.42,Pending,3
ORD_6415,CUST_1403,PROD_4266,SELL_768,5,2023-02-16,39.65,73.55,Debit Card,5774.15,Pending,2
ORD_6416,CUST_1811,PROD_5688,SELL_305,4,2023-02-16,35.92,68.96,UPI,7355.76,Pending,4
ORD_6417,CUST_4679,PROD_5075,SELL_773,3,2023-02-16,7.68,52.36,Net Banking,1873.79,Cancelled,2
ORD_6418,CUST_895,PROD_5084,SELL_870,5,2023-02-16,2.83,33.13,Cash on Delivery,7683.45,Pending,4
ORD_6419,CUST_1012,PROD_1305,SELL_593,3,2023-02-16,4.84,109.6,UPI,4220.31,Delivered,1
ORD_6420,CUST_2290,PROD_3200,SELL_458,5,2023-02-16,17.39,79.14,Cash on Delivery,7757.25,Delivered,1
ORD_6421,CUST_2911,PROD_983,SELL_288,1,2023-02-16,33.1,103.96,UPI,1220.82,Delivered,3
ORD_6422,CUST_4836,PROD_7083,SELL_315,2,2023-02-16,45.24,7.5,Credit Card,2400.06,Cancelled,1
ORD_6423,CUST_2793,PROD_5213,SELL_776,4,2023-02-16,35.56,178.64,Cash on Delivery,552.24,Delivered,5
ORD_6424,CUST_427,PROD_858,SELL_269,4,2023-02-16,23.57,172.11,UPI,5495.3,Cancelled,3
ORD_6425,CUST_2512,PROD_4247,SELL_513,2,2023-02-16,31.7,32.44,Debit Card,2809.56,Pending,4
ORD_6426,CUST_945,PROD_3356,SELL_743,3,2023-02-16,28.98,17.31,Net Banking,2093.52,Pending,1
ORD_6427,CUST_482,PROD_9859,SELL_299,2,2023-02-16,46.32,154.42,Net Banking,2269.42,Cancelled,4
ORD_6428,CUST_4025,PROD_8520,SELL_335,5,2023-02-16,18.34,33.44,Credit Card,9335.25,Cancelled,3
ORD_6429,CUST_4904,PROD_3198,SELL_153,5,2023-02-16,4.11,14.04,Net Banking,7944.47,Pending,1
ORD_6430,CUST_4222,PROD_2591,SELL_424,3,2023-02-16,46.89,146.45,Credit Card,3410.26,Cancelled,2
ORD_6431,CUST_216,PROD_1931,SELL_613,3,2023-02-16,17.16,9.8,UPI,5860.72,Cancelled,3
ORD_6432,CUST_4670,PROD_9240,SELL_784,5,2023-02-16,49.74,74.84,Debit Card,3902.8,Pending,1
ORD_6433,CUST_1950,PROD_747,SELL_242,5,2023-02-16,45.2,77.39,Debit Card,8172.11,Pending,2
ORD_6434,CUST_3134,PROD_8381,SELL_483,5,2023-02-16,40.88,67.36,Debit Card,9866.72,Cancelled,1
ORD_6435,CUST_4101,PROD_3110,SELL_619,4,2023-02-16,2.74,160.76,Cash on Delivery,2089.02,Pending,3
ORD_6436,CUST_161,PROD_9628,SELL_29,1,2023-02-16,18.11,146.65,Credit Card,758.59,Pending,4
ORD_6437,CUST_4840,PROD_864,SELL_996,2,2023-02-16,23.68,38.18,UPI,2534.22,Pending,1
ORD_6438,CUST_382,PROD_54,SELL_12,5,2023-02-16,34.52,19.7,Cash on Delivery,2442.57,Cancelled,1
ORD_6439,CUST_2428,PROD_5307,SELL_104,1,2023-02-16,26.63,146.13,Debit Card,539.66,Cancelled,5
ORD_6440,CUST_4981,PROD_7100,SELL_154,3,2023-02-16,35.04,44.09,UPI,2846.08,Delivered,2
ORD_6441,CUST_797,PROD_6938,SELL_554,2,2023-02-16,35.33,51.61,Cash on Delivery,3938.32,Cancelled,5
ORD_6442,CUST_4482,PROD_5303,SELL_474,2,2023-02-16,28.56,4.74,UPI,1590.18,Delivered,3
ORD_6443,CUST_1031,PROD_3334,SELL_353,2,2023-02-16,35.47,93.85,Credit Card,3345.86,Cancelled,4
ORD_6444,CUST_1055,PROD_6690,SELL_498,5,2023-02-16,33.85,80.09,Cash on Delivery,3412.86,Delivered,3
ORD_6445,CUST_3897,PROD_8328,SELL_896,5,2023-02-16,41.82,62.94,UPI,9139.58,Delivered,1
ORD_6446,CUST_4708,PROD_1058,SELL_598,4,2023-02-16,13.08,49.93,Credit Card,4610.83,Cancelled,1
ORD_6447,CUST_4408,PROD_8301,SELL_254,5,2023-02-16,14.36,38.99,Credit Card,4497.52,Cancelled,1
ORD_6448,CUST_80,PROD_8023,SELL_281,1,2023-02-16,10.02,29.26,Credit Card,493.87,Pending,3
ORD_6449,CUST_4319,PROD_8330,SELL_554,4,2023-02-16,21.42,40.7,Cash on Delivery,2545.08,Cancelled,4
ORD_6450,CUST_2190,PROD_4836,SELL_708,5,2023-02-16,23.6,15.84,Debit Card,7450.86,Pending,1
ORD_6451,CUST_1958,PROD_2637,SELL_922,4,2023-02-16,28.55,159.38,Cash on Delivery,5235.17,Pending,1
ORD_6452,CUST_2592,PROD_7545,SELL_402,3,2023-02-16,15.49,150.58,UPI,2996.34,Delivered,2
ORD_6453,CUST_1169,PROD_9941,SELL_614,5,2023-02-16,16.95,45.86,Net Banking,2784.84,Delivered,2
ORD_6454,CUST_2563,PROD_2110,SELL_248,1,2023-02-16,49.63,19.98,Cash on Delivery,1220.02,Pending,5
ORD_6455,CUST_3371,PROD_5680,SELL_385,3,2023-02-16,25.77,71.33,Credit Card,2685.91,Delivered,4
ORD_6456,CUST_929,PROD_5272,SELL_332,4,2023-02-16,18.38,88.38,Net Banking,6479.44,Pending,1
ORD_6457,CUST_4269,PROD_2562,SELL_256,3,2023-02-17,7.78,169.77,Debit Card,3812.02,Delivered,1
ORD_6458,CUST_892,PROD_1564,SELL_868,4,2023-02-17,49.24,48.12,Cash on Delivery,4560.88,Delivered,2
ORD_6459,CUST_2508,PROD_2212,SELL_468,3,2023-02-17,43.68,182.77,UPI,2482.16,Cancelled,2
ORD_6460,CUST_4144,PROD_5815,SELL_676,1,2023-02-17,20.57,64.5,Credit Card,151.82,Cancelled,5
ORD_6461,CUST_3534,PROD_5438,SELL_524,5,2023-02-17,38.55,107.79,Credit Card,8539.51,Cancelled,1
ORD_6462,CUST_4682,PROD_6231,SELL_104,3,2023-02-17,8.61,117.35,Debit Card,4302.82,Pending,5
ORD_6463,CUST_162,PROD_1612,SELL_558,1,2023-02-17,27.08,1.0,UPI,825.99,Delivered,2
ORD_6464,CUST_4272,PROD_4720,SELL_997,1,2023-02-17,43.34,10.96,Credit Card,280.01,Pending,2
ORD_6465,CUST_4250,PROD_9435,SELL_557,3,2023-02-17,2.72,96.17,Credit Card,2140.29,Delivered,5
ORD_6466,CUST_3140,PROD_2504,SELL_790,5,2023-02-17,47.09,56.79,Cash on Delivery,3234.4,Cancelled,5
ORD_6467,CUST_1539,PROD_5652,SELL_234,5,2023-02-17,43.36,62.53,Credit Card,9380.93,Pending,5
ORD_6468,CUST_897,PROD_1809,SELL_893,2,2023-02-17,4.07,96.16,Debit Card,3002.31,Pending,4
ORD_6469,CUST_865,PROD_4020,SELL_88,1,2023-02-17,41.37,156.0,Debit Card,1672.55,Pending,4
ORD_6470,CUST_1440,PROD_2888,SELL_149,2,2023-02-17,43.38,43.76,Debit Card,3803.06,Delivered,5
ORD_6471,CUST_1561,PROD_2971,SELL_517,5,2023-02-17,5.3,164.39,Net Banking,3988.11,Pending,5
ORD_6472,CUST_2015,PROD_292,SELL_835,3,2023-02-17,20.46,129.63,Debit Card,4309.98,Cancelled,4
ORD_6473,CUST_2215,PROD_9252,SELL_84,2,2023-02-17,49.29,4.95,Debit Card,678.14,Delivered,5
ORD_6474,CUST_1303,PROD_4943,SELL_273,4,2023-02-17,9.29,107.88,Debit Card,399.41,Pending,1
ORD_6475,CUST_2707,PROD_6813,SELL_102,5,2023-02-17,41.3,128.75,Net Banking,7763.05,Pending,4
ORD_6476,CUST_688,PROD_7642,SELL_747,2,2023-02-17,28.27,99.59,UPI,3927.96,Pending,2
ORD_6477,CUST_2988,PROD_2431,SELL_235,1,2023-02-17,9.77,181.37,Debit Card,1428.72,Pending,2
ORD_6478,CUST_4590,PROD_8040,SELL_740,5,2023-02-17,16.93,96.69,Cash on Delivery,5360.24,Delivered,2
ORD_6479,CUST_479,PROD_8646,SELL_17,4,2023-02-17,45.57,46.58,Cash on Delivery,4081.99,Delivered,1
ORD_6480,CUST_1425,PROD_7712,SELL_422,5,2023-02-17,30.67,102.57,Net Banking,3096.05,Cancelled,5
ORD_6481,CUST_4533,PROD_619,SELL_659,3,2023-02-17,19.44,184.73,UPI,5077.42,Cancelled,3
ORD_6482,CUST_1831,PROD_515,SELL_708,2,2023-02-17,25.16,78.02,Credit Card,2470.86,Pending,1
ORD_6483,CUST_3284,PROD_5118,SELL_152,3,2023-02-17,38.55,57.61,Cash on Delivery,89.9,Pending,2
ORD_6484,CUST_3925,PROD_6830,SELL_63,4,2023-02-17,21.42,155.72,Cash on Delivery,4362.02,Delivered,5
ORD_6485,CUST_1460,PROD_6732,SELL_408,5,2023-02-17,33.43,61.36,UPI,9234.82,Cancelled,2
ORD_6486,CUST_2041,PROD_1672,SELL_855,4,2023-02-17,37.55,161.33,Cash on Delivery,2916.42,Cancelled,2
ORD_6487,CUST_2988,PROD_6790,SELL_826,2,2023-02-17,45.14,166.2,Net Banking,46.78,Delivered,5
ORD_6488,CUST_856,PROD_177,SELL_684,4,2023-02-17,31.3,2.61,UPI,1126.81,Delivered,1
ORD_6489,CUST_3909,PROD_4978,SELL_20,4,2023-02-17,12.06,134.85,UPI,554.49,Cancelled,5
ORD_6490,CUST_2068,PROD_5156,SELL_158,5,2023-02-17,19.71,128.92,Cash on Delivery,8338.14,Delivered,1
ORD_6491,CUST_3354,PROD_3167,SELL_490,5,2023-02-17,49.32,18.63,Cash on Delivery,3678.89,Delivered,3
ORD_6492,CUST_1483,PROD_6334,SELL_891,4,2023-02-17,32.34,180.99,Net Banking,3474.95,Cancelled,3
ORD_6493,CUST_2214,PROD_2181,SELL_613,5,2023-02-17,17.53,152.71,Net Banking,1367.82,Delivered,2
ORD_6494,CUST_2045,PROD_6596,SELL_437,1,2023-02-17,17.81,134.27,Net Banking,1483.97,Delivered,2
ORD_6495,CUST_391,PROD_6453,SELL_544,4,2023-02-17,14.81,84.75,Cash on Delivery,2667.62,Cancelled,5
ORD_6496,CUST_470,PROD_3116,SELL_709,4,2023-02-17,18.82,67.32,Cash on Delivery,3229.06,Cancelled,3
ORD_6497,CUST_3873,PROD_2457,SELL_921,5,2023-02-17,3.33,137.36,Debit Card,-30.28,Delivered,5
ORD_6498,CUST_4459,PROD_8192,SELL_512,3,2023-02-17,14.02,6.35,Debit Card,4217.0,Cancelled,1
ORD_6499,CUST_4342,PROD_8422,SELL_865,3,2023-02-17,33.18,65.34,UPI,4463.31,Cancelled,5
ORD_6500,CUST_4615,PROD_9669,SELL_709,2,2023-02-17,48.57,1.74,Debit Card,3572.43,Pending,5
ORD_6501,CUST_4187,PROD_3827,SELL_661,3,2023-02-17,24.49,6.42,Credit Card,228.94,Delivered,1
ORD_6502,CUST_1335,PROD_5172,SELL_341,5,2023-02-17,7.22,197.64,Cash on Delivery,9486.68,Pending,5
ORD_6503,CUST_4802,PROD_254,SELL_84,1,2023-02-17,6.3,49.03,Net Banking,870.22,Delivered,5
ORD_6504,CUST_2741,PROD_5011,SELL_928,3,2023-02-17,16.13,107.94,Credit Card,5009.87,Pending,2
ORD_6505,CUST_4544,PROD_3905,SELL_624,5,2023-02-17,28.3,43.38,Cash on Delivery,1980.22,Delivered,3
ORD_6506,CUST_1658,PROD_4100,SELL_950,4,2023-02-17,32.22,149.49,Cash on Delivery,6329.01,Pending,4
ORD_6507,CUST_3695,PROD_2335,SELL_61,2,2023-02-17,12.86,33.81,Cash on Delivery,137.93,Cancelled,4
ORD_6508,CUST_37,PROD_9913,SELL_773,2,2023-02-17,5.53,178.24,Net Banking,815.75,Cancelled,4
ORD_6509,CUST_2275,PROD_6202,SELL_565,2,2023-02-17,26.56,129.59,Cash on Delivery,2683.17,Cancelled,4
ORD_6510,CUST_2410,PROD_6106,SELL_540,5,2023-02-17,21.34,114.4,Credit Card,5007.59,Delivered,1
ORD_6511,CUST_3142,PROD_1573,SELL_546,1,2023-02-17,22.99,135.88,Debit Card,511.81,Delivered,4
ORD_6512,CUST_4688,PROD_7334,SELL_980,3,2023-02-17,18.37,191.34,Cash on Delivery,3125.74,Cancelled,5
ORD_6513,CUST_4434,PROD_5311,SELL_946,3,2023-02-17,15.47,86.32,Debit Card,3929.02,Pending,4
ORD_6514,CUST_4154,PROD_7585,SELL_949,5,2023-02-17,16.31,80.78,Cash on Delivery,956.98,Delivered,5
ORD_6515,CUST_1537,PROD_1442,SELL_534,1,2023-02-17,3.89,159.13,Net Banking,1387.59,Cancelled,1
ORD_6516,CUST_2381,PROD_1660,SELL_467,1,2023-02-17,27.72,190.1,Credit Card,1113.16,Pending,1
ORD_6517,CUST_2598,PROD_298,SELL_410,1,2023-02-17,31.63,185.34,Net Banking,771.84,Delivered,4
ORD_6518,CUST_1362,PROD_930,SELL_914,3,2023-02-17,15.7,189.13,Net Banking,3397.92,Cancelled,2
ORD_6519,CUST_2341,PROD_7853,SELL_814,3,2023-02-17,16.56,49.55,Cash on Delivery,5830.51,Pending,5
ORD_6520,CUST_4967,PROD_1627,SELL_859,3,2023-02-17,48.76,199.9,Net Banking,1151.55,Pending,4
ORD_6521,CUST_643,PROD_5067,SELL_722,3,2023-02-17,27.23,42.83,Credit Card,4236.48,Pending,5
ORD_6522,CUST_4658,PROD_7465,SELL_408,2,2023-02-17,47.48,89.07,Debit Card,1893.87,Cancelled,1
ORD_6523,CUST_2415,PROD_8123,SELL_252,4,2023-02-17,30.93,3.47,Credit Card,6814.86,Cancelled,2
ORD_6524,CUST_1445,PROD_4734,SELL_95,5,2023-02-17,42.53,191.76,Cash on Delivery,241.82,Cancelled,1
ORD_6525,CUST_4831,PROD_589,SELL_307,5,2023-02-17,41.47,89.16,Credit Card,8339.46,Cancelled,2
ORD_6526,CUST_4782,PROD_6446,SELL_838,5,2023-02-17,8.75,160.65,Net Banking,7346.3,Delivered,2
ORD_6527,CUST_569,PROD_3694,SELL_637,2,2023-02-17,18.33,184.92,Debit Card,-35.93,Cancelled,2
ORD_6528,CUST_1994,PROD_6900,SELL_463,2,2023-02-17,49.54,1.88,Credit Card,2517.16,Cancelled,1
ORD_6529,CUST_3510,PROD_3278,SELL_11,4,2023-02-17,16.94,84.59,Credit Card,768.15,Pending,3
ORD_6530,CUST_690,PROD_7440,SELL_863,3,2023-02-17,32.05,117.91,Cash on Delivery,2233.62,Pending,5
ORD_6531,CUST_4535,PROD_1954,SELL_853,1,2023-02-17,41.98,82.49,Cash on Delivery,1635.0,Pending,3
ORD_6532,CUST_1388,PROD_4759,SELL_346,5,2023-02-17,32.79,193.14,UPI,7891.35,Cancelled,2
ORD_6533,CUST_3813,PROD_7102,SELL_809,3,2023-02-17,40.74,161.57,Net Banking,1619.41,Pending,5
ORD_6534,CUST_3726,PROD_3092,SELL_329,3,2023-02-17,29.38,79.08,Debit Card,4317.76,Delivered,4
ORD_6535,CUST_3400,PROD_5806,SELL_521,1,2023-02-17,33.36,142.59,Credit Card,387.34,Cancelled,4
ORD_6536,CUST_1510,PROD_9976,SELL_918,1,2023-02-17,3.49,138.53,UPI,689.12,Pending,5
ORD_6537,CUST_1884,PROD_9806,SELL_190,1,2023-02-17,4.59,22.02,Credit Card,1498.61,Cancelled,2
ORD_6538,CUST_1486,PROD_2176,SELL_615,1,2023-02-17,33.16,99.71,UPI,1772.52,Delivered,2
ORD_6539,CUST_3138,PROD_1018,SELL_318,3,2023-02-17,17.33,61.97,Cash on Delivery,4794.21,Delivered,2
ORD_6540,CUST_4646,PROD_3166,SELL_743,3,2023-02-17,27.85,159.73,Net Banking,4656.3,Delivered,3
ORD_6541,CUST_1669,PROD_616,SELL_623,1,2023-02-17,24.7,133.1,Debit Card,1376.12,Pending,2
ORD_6542,CUST_3389,PROD_6964,SELL_169,5,2023-02-17,20.9,49.24,Credit Card,9209.06,Pending,5
ORD_6543,CUST_1522,PROD_7021,SELL_93,3,2023-02-17,33.23,180.36,Debit Card,4721.3,Delivered,3
ORD_6544,CUST_3354,PROD_7061,SELL_131,2,2023-02-17,8.0,57.63,Net Banking,1266.37,Pending,1
ORD_6545,CUST_4925,PROD_8856,SELL_482,1,2023-02-17,2.79,1.16,UPI,182.03,Delivered,2
ORD_6546,CUST_2833,PROD_1775,SELL_770,1,2023-02-17,43.82,7.02,UPI,268.06,Cancelled,5
ORD_6547,CUST_98,PROD_4815,SELL_584,5,2023-02-17,41.42,98.4,Net Banking,5688.47,Pending,5
ORD_6548,CUST_2693,PROD_3840,SELL_180,2,2023-02-17,17.44,4.38,Cash on Delivery,1131.3,Delivered,3
ORD_6549,CUST_3694,PROD_1603,SELL_364,4,2023-02-17,6.23,65.42,UPI,5778.61,Cancelled,1
ORD_6550,CUST_4141,PROD_180,SELL_392,3,2023-02-17,39.18,133.53,UPI,5899.29,Pending,1
ORD_6551,CUST_855,PROD_2151,SELL_111,3,2023-02-17,45.12,56.75,Credit Card,502.6,Pending,4
ORD_6552,CUST_4789,PROD_8478,SELL_770,4,2023-02-17,12.1,6.76,Debit Card,1128.82,Pending,1
ORD_6553,CUST_2550,PROD_7834,SELL_956,4,2023-02-17,31.34,58.22,Debit Card,6544.6,Pending,1
ORD_6554,CUST_2687,PROD_4361,SELL_124,2,2023-02-17,15.83,197.54,Cash on Delivery,724.17,Delivered,3
ORD_6555,CUST_3648,PROD_3619,SELL_973,4,2023-02-17,49.59,10.34,Cash on Delivery,4149.37,Cancelled,4
ORD_6556,CUST_3784,PROD_757,SELL_115,1,2023-02-17,13.94,88.94,UPI,1490.08,Delivered,1
ORD_6557,CUST_4669,PROD_144,SELL_80,3,2023-02-17,14.1,98.04,Cash on Delivery,26.46,Pending,5
ORD_6558,CUST_2939,PROD_3891,SELL_962,1,2023-02-17,11.97,168.25,Credit Card,408.98,Cancelled,1
ORD_6559,CUST_352,PROD_6850,SELL_489,4,2023-02-17,33.25,138.78,Cash on Delivery,29.31,Delivered,4
ORD_6560,CUST_3464,PROD_2312,SELL_845,5,2023-02-17,14.29,86.17,UPI,4404.07,Pending,3
ORD_6561,CUST_3395,PROD_4439,SELL_198,5,2023-02-17,25.45,140.75,UPI,7307.35,Cancelled,3
ORD_6562,CUST_3075,PROD_3132,SELL_420,1,2023-02-17,36.23,75.23,Net Banking,844.94,Cancelled,5
ORD_6563,CUST_819,PROD_3470,SELL_556,5,2023-02-17,3.53,21.49,UPI,9903.19,Delivered,1
ORD_6564,CUST_1442,PROD_5211,SELL_970,2,2023-02-17,6.01,188.71,Credit Card,1008.54,Pending,4
ORD_6565,CUST_2709,PROD_2108,SELL_177,3,2023-02-17,42.54,112.15,Debit Card,2930.15,Pending,4
ORD_6566,CUST_53,PROD_6049,SELL_751,5,2023-02-17,34.17,82.66,Debit Card,3306.56,Cancelled,2
ORD_6567,CUST_2730,PROD_3741,SELL_478,5,2023-02-17,7.37,170.53,Credit Card,2011.44,Cancelled,4
ORD_6568,CUST_1652,PROD_1940,SELL_136,3,2023-02-17,15.16,79.31,Net Banking,2172.71,Cancelled,2
ORD_6569,CUST_4079,PROD_2800,SELL_366,4,2023-02-17,43.61,136.24,Net Banking,755.49,Pending,2
ORD_6570,CUST_1644,PROD_4305,SELL_464,2,2023-02-17,13.39,69.81,Credit Card,2812.68,Delivered,5
ORD_6571,CUST_458,PROD_9872,SELL_827,3,2023-02-17,16.03,168.78,Cash on Delivery,2160.97,Delivered,2
ORD_6572,CUST_3183,PROD_6485,SELL_948,5,2023-02-17,11.65,165.01,Net Banking,713.24,Delivered,5
ORD_6573,CUST_2110,PROD_707,SELL_899,5,2023-02-17,9.64,179.25,Net Banking,5959.19,Cancelled,3
ORD_6574,CUST_1348,PROD_5598,SELL_555,2,2023-02-17,24.6,59.36,Credit Card,3318.66,Delivered,2
ORD_6575,CUST_3104,PROD_9908,SELL_95,1,2023-02-17,35.41,180.78,Debit Card,-123.83,Pending,3
ORD_6576,CUST_4898,PROD_7780,SELL_629,1,2023-02-17,33.31,147.53,Debit Card,1693.08,Delivered,3
ORD_6577,CUST_4168,PROD_4099,SELL_941,2,2023-02-17,12.8,136.07,Cash on Delivery,1678.19,Delivered,3
ORD_6578,CUST_126,PROD_3193,SELL_561,3,2023-02-17,42.33,128.89,UPI,3812.51,Delivered,5
ORD_6579,CUST_3786,PROD_2353,SELL_358,2,2023-02-17,18.59,42.02,Debit Card,2747.37,Delivered,1
ORD_6580,CUST_117,PROD_8460,SELL_970,4,2023-02-17,14.9,37.49,Net Banking,1070.33,Delivered,2
ORD_6581,CUST_430,PROD_2001,SELL_935,4,2023-02-17,46.15,4.62,Debit Card,1767.57,Cancelled,3
ORD_6582,CUST_3703,PROD_6101,SELL_239,3,2023-02-17,34.67,79.57,Debit Card,5564.95,Pending,3
ORD_6583,CUST_2480,PROD_8692,SELL_49,2,2023-02-17,49.82,88.5,Cash on Delivery,276.44,Pending,5
